hall_id,result_date,machine_key,machine_name,units,avg_diff,avg_games,winning_units,total_units,selected_flag,source_name
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_97cc04be1f72,スマスロ ミリオンゴッド-神々の軌跡-,4,-2591.136,5998.0,0,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_5092f13c4d0e,Lバキ　強くなりたくば喰らえ！！！,1,7375.0,7701.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_89fcbd76162e,Lソードアート・オンライン,1,6750.0,6756.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_05560e81a953,スマスロ ギルティクラウン2,1,6500.0,3843.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_2a92b733d609,Lラブ嬢3～Wご指名はいかがですか?～,1,3139.0,4216.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_b862da58d139,スマスロ ゴールデンカムイ,1,2604.0,6903.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_a6e8ff733416,パチスロ　甲鉄城のカバネリ,1,1701.0,2723.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_76e578be9b34,スマスロ 七つの魔剣が支配する,1,1130.0,1185.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_439d7db30b27,L虚構推理,1,1125.0,4220.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_a5d12ebaef25,L ＨＥＹ！エリートサラリーマン鏡,1,776.0,4112.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_a0fe7da68ca6,バーニングエクスプレス,1,531.0,1802.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_de70fb3f09ce,回胴黙示録カイジ 狂宴,1,510.0,1358.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_b487a01d24e3,バーサスリヴァイズ,1,458.0,3846.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_50a2cfbc9023,吉宗,1,401.0,945.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_c45097e5509b,Lスマスロ北斗の拳,1,-84.24,520.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_4c551f2439e2,Lダーリン・イン・ザ・フランキス,1,-107.325,3975.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_b4ab6b52c9ef,A-SLOT+異世界かるてっとBT,1,-107.208,2978.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_7a64b9aaddef,スマスロ 銀河英雄伝説 Die Neue These,1,-150.936,2648.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_9ac2e573e5cb,パチスロ幼女戦記,1,-187.98,130.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_8c585518687b,スロット ゾンビランドサガ,1,-209.085,265.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_c34e2ca3ed84,SHAKE BONUS TRIGGER,1,-214.416,4467.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_115eaa74c1e2,L D4DJ Pachi-Slot Mix,1,-224.028,588.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_e8fb52c073c7,Lスマスロとある魔術の禁書目録,1,-250.614,1547.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_f4c902d74484,新ハナビ,1,-374.088,4796.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_362dea094f51,Lスマスロ劇場版まどか前後編f-フォルテ-,1,-421.29,755.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_7271c1c787a8,Lパチスロ革命機ヴァルヴレイヴ,1,-512.55,1675.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_4cda82bc2a80,L咲-Saki-頂上決戦,1,-515.613,571.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_15f14cf7e4b3,この素晴らしい世界に祝福を！,1,-597.276,564.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_15ddeac842fa,スマスロ頭文字D 2nd,1,-628.788,859.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_b8f8f5123195,L真・一騎当千,1,-644.166,1422.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_5eff32fe9200,Lパチスロガールズ＆パンツァー 最終章,1,-676.275,1775.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_1c14e9616969,Lパチスロ炎炎ノ消防隊,1,-699.246,3378.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_12951ffbc66f,コードギアス反逆のルルーシュ３ C.C.&Kallen ver.,1,-755.421,457.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_dbfb64466acc,Lバンドリ！,1,-812.196,586.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_22a915970d34,L麻雀物語,1,-848.175,1075.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_037bd8301ef4,Lパチスロ戦姫絶唱シンフォギア 正義の歌,1,-869.769,1203.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_bc74e00b1d48,回胴式遊技機グランベルム,1,-868.68,7620.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_fa8f9e0c8d8d,スマスロ ゴブリンスレイヤーⅡ,1,-1051.785,2385.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_4c1fef64b561,パチスロ　ハードボイルド,1,-1551.558,6989.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_2acdf3e67d22,スマスロ スーパーリオエース2,1,-1540.56,7336.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_5e50852a946c,スマスロ コードギアス 反逆のルルーシュ 復活のルルーシュ,1,-1950.75,7650.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_ccda539048be,スマスロ デビルメイクライ5 スタイリッシュトライブ,1,-1984.056,1832.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_03e02a1ae935,L ToLOVEるダークネス,1,-2373.924,1652.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_7d0342a866c3,スマスロ真・北斗無双,1,-2871.585,3585.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_205e0f84800d,L範馬刃牙,1,-3285.906,5317.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-21,bd_deb5c3c727fb,Lタクトオーパス デスティニー,1,-4442.802,8137.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_3d9b135e8395,スマスロ ビッグドリーム THE GOLDEN PUSHER,3,4986.0,7173.0,2,3,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_a7b4235f73cd,真打 吉宗,6,3284.0,7572.0,4,6,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_7e26b36032cf,Lパチスロからくりサーカス,4,2943.0,7018.0,3,4,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_2191462ac6f1,沖ドキ！ＧＯＬＤ,2,2698.0,8432.0,2,2,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_4c189a0cb278,ファンキージャグラー２ＫＴ,3,1917.0,8711.0,3,3,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_9b5a72e07cee,スマスロ バイオハザードRE:3,6,1350.0,6303.0,3,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_a64798a79af5,ゴーゴージャグラー３,7,1095.0,5730.0,5,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_e8b8281bb659,スマスロモンキーターンV,11,1080.0,4199.0,6,11,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_33f9d50dd892,いざ！番長,6,969.0,5944.0,2,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_42a06de3cf8f,L不二子BT,2,948.0,2996.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_d291f4e464f6,スマスロ ゴッドイーター リザレクション,5,812.0,1932.0,2,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_3fbc8dc4c452,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,6,785.0,5960.0,4,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_7258fa39ffa8,スマスロ ハナビ,2,782.0,5919.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_32f834ae3e07,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,2,721.0,4173.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_85d00996a1a4,ネオアイムジャグラーEX,3,647.0,3869.0,2,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_3302850d31e9,スマスロ鉄拳6,4,523.0,3549.0,2,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_a47d8992311f,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,10,464.0,2508.0,5,10,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_bf3b322af827,L少女☆歌劇 レヴュースタァライト -The SLOT-,4,369.0,2385.0,1,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_51c1dba77a9a,Lパチスロ炎炎ノ消防隊2,3,323.0,6255.0,2,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_c357f9098fb5,スマスロ モンスターハンターライズ,4,177.0,4562.0,1,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_e564631a7f3c,A-SLOT+ ディスクアップ ULTRAREMIX,3,156.0,4374.0,2,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_0ee758a2996c,ウルトラミラクルジャグラー,5,140.0,4074.0,2,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_405bd1d670dc,スマスロ新鬼武者3,6,80.0,1480.0,4,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_08fe3e1d242c,アレックス ブライト,2,-140.103,5189.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_1bff968a5780,スマスロ北斗の拳 転生の章2,15,-156.0,2600.0,3,15,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_9f723e33636b,マイジャグラーV,31,-171.288,4392.0,11,31,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_e6b8b4696642,L ToLOVEるダークネス TRANCE ver.8.7,3,-187.191,2311.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_1cc232ca638d,Lパチスロ かぐや様は告らせたい,8,-246.54,5870.0,2,8,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_1afe2c7bd5f9,スマスロとある科学の超電磁砲2,4,-250.926,3217.0,1,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_1f8fe88f89c3,Lパチスロ革命機ヴァルヴレイヴ2,10,-401.244,4612.0,2,10,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_97cc04be1f72,スマスロ ミリオンゴッド-神々の軌跡-,4,-508.839,8927.0,2,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_07bc149e50ab,スマスロ化物語,5,-534.564,2874.0,1,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_f14ac0c028f1,Lパチスロうみねこのなく頃に2,2,-540.666,3678.0,0,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_fa7ec51ad325,スマスロ秘宝伝,3,-559.677,947.0,0,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_d2555de17260,ミスタージャグラー,4,-637.551,4167.0,0,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_cafc0aa56b5f,スマスロ 甲鉄城のカバネリ 海門決戦,11,-713.472,3716.0,3,11,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_c7bcbf5cb320,L戦国乙女４　戦乱に閃く炯眼の軍師,4,-1034.55,3025.0,0,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_2f348fd96f01,プリズムナナ,2,-1057.008,1159.0,0,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-05-22,bd_50310d7b7979,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,2,-1082.475,1275.0,0,2,0,min-repo_machine_detail
